row_number,labels,labels_predict
12810,0.3931055364623111,0
12811,0.3203472472979544,0
12812,0.5045307717550843,1
12813,0.6701945320603315,1
12814,0.3329422141059228,0
12815,0.43819933696681673,0
12816,0.46016463027998783,0
12817,0.3974380435140227,0
12818,0.16792122648445057,0
12819,0.6616722651958801,1
12820,0.6258310448140992,1
12821,0.23554974380045157,0
12822,0.7031336554938393,1
12823,0.45993943381007946,0
12824,0.733975589115945,1
12825,0.687226801692622,1
12826,0.628336310653095,1
12827,0.5556377257998772,1
12828,0.44908666643647827,0
12829,0.5029877250061789,1
12830,0.2846924992973199,0
12831,0.6775316068145129,1
12832,0.6043743759265657,1
12833,0.27997834108458985,0
12834,0.38320041679226846,0
12835,0.3591544425498563,0
12836,0.4075545427837394,0
12837,0.6839676552553041,1
12838,0.5732639889420679,1
12839,0.313783003235599,0
12840,0.6885902232252528,1
12841,0.6465571513497699,1
12842,0.5353173345382827,1
12843,0.4120617939803127,0
12844,0.7173290208709511,1
12845,0.6701915749848927,1
12846,0.713512969451554,1
12847,0.45280577646422804,0
12848,0.4504822005930411,0
12849,0.7531551289495543,1
12850,0.42447444425474595,0
12851,0.5557554229421036,1
12852,0.5696512955592636,1
12853,0.3144619192543681,0
12854,0.5666924999233668,1
12855,0.3420271550283945,0
12856,0.5157113082081485,1
12857,0.604344167002457,1
12858,0.4744867570426554,0
12859,0.3554171536345895,0
12860,0.31605353269876924,0
12861,0.8139966809742634,1
12862,0.3071570215087287,0
12863,0.3561683624375865,0
12864,0.5048108565076859,1
12865,0.5917002978143682,1
12866,0.3785743841826246,0
12867,0.13082289891441476,0
12868,0.5901862674755479,1
12869,0.38339274154117575,0
12870,0.6112406717796305,1
12871,0.34611786804122646,0
12872,0.13939465227731468,0
12873,0.26758104856356113,0
12874,0.332305523611066,0
12875,0.4875763357051096,0
12876,0.7215797841248647,1
12877,0.32464699831443333,0
12878,0.5680774881305876,1
12879,0.33597106261811244,0
12880,0.30560110766146426,0
12881,0.32409429971244647,0
12882,0.5158567381538105,1
12883,0.2064305246711494,0
12884,0.6099860305233713,1
12885,0.33295874995968755,0
12886,0.5777281250998002,1
12887,0.5623562578260045,1
12888,0.11859337433230474,0
12889,0.38213328023851434,0
12890,0.53586326714944,1
12891,0.6799259568352712,1
12892,0.4793545767560064,0
12893,0.6091459164247925,1
12894,0.40127364268432714,0
12895,0.320393922407443,0
12896,0.6104532043997031,1
12897,0.2347308059886847,0
12898,0.5160956039409551,1
12899,0.4347375921535265,0
12900,0.5476469995232713,1
12901,0.26915612409424383,0
12902,0.5862049182408055,1
12903,0.4070247875602907,0
12904,0.25553319398275925,0
12905,0.32199628733233604,0
12906,0.47464312725645047,0
12907,0.16100531133490772,0
12908,0.3321395336341264,0
12909,0.36078444466336124,0
12910,0.3964737451794557,0
12911,0.40010666205780504,0
12912,0.642416492991749,1
12913,0.5498337212297305,1
12914,0.5719175462776719,1
12915,0.5563971587164401,1
12916,0.48151852459113503,0
12917,0.31302056778961695,0
12918,0.24324437943315208,0
12919,0.7399589116313208,1
12920,0.46921391134775386,0
12921,0.5965771365772536,1
12922,0.5147266714349586,1
12923,0.6036460579486013,1
12924,0.6146910868648191,1
12925,0.2718041400959984,0
12926,0.5607541073239337,1
12927,0.11837576857105059,0
12928,0.7590662252089798,1
12929,0.4892656609114469,0
12930,0.3971533038818307,0
12931,0.6337769291385432,1
12932,0.3710803839718808,0
12933,0.15025927893625138,0
12934,0.20397361858843266,0
12935,0.3834993864068699,0
12936,0.5798730024159192,1
12937,0.5436857693600007,1
12938,0.5862791858666283,1
12939,0.355986207198628,0
12940,0.5373704297515052,1
12941,0.7319834194379631,1
12942,0.6394060054592455,1
12943,0.4304703297143243,0
12944,0.2675245934298657,0
12945,0.597987375309646,1
12946,0.3565501879481018,0
12947,0.6580584854836455,1
12948,0.6808700232995105,1
12949,0.7722534418565112,1
12950,0.42705593714276835,0
12951,0.45916967948155124,0
12952,0.79569500242968,1
12953,0.0767938405334667,0
12954,0.5690898035874472,1
12955,0.28713417850032913,0
12956,0.2903740917999491,0
12957,0.8048461374506922,1
12958,0.4007183667627712,0
12959,0.4422946165026676,0
12960,0.5927968363641083,1
12961,0.05507741918558468,0
12962,0.5092902252760766,1
12963,0.5963159799142055,1
12964,0.5715018509277681,1
12965,0.5375279770959166,1
12966,0.4385369645523814,0
12967,0.2019356402108052,0
12968,0.15361338934427857,0
12969,0.3462170959950466,0
12970,0.6983881798717992,1
12971,0.540313349564471,1
12972,0.8685893998325642,1
12973,0.6782552497574911,1
12974,0.20772657505076958,0
12975,0.6104123454849187,1
12976,0.40510801210612507,0
12977,0.526995584718179,1
12978,0.5547151559702925,1
12979,0.48382763424014213,0
12980,0.32161498911983105,0
12981,0.22254819507857707,0
12982,0.4483802194534786,0
12983,0.8487860704349751,1
12984,0.45807601473071125,0
12985,0.5726499424754207,1
12986,0.30663792530283707,0
12987,0.6548472366118322,1
12988,0.38040244965096676,0
12989,0.3704403776100103,0
12990,0.5167941168508351,1
12991,0.5746432870041112,1
12992,0.45834262299372464,0
12993,0.3883891768215385,0
12994,0.5109738043034531,1
12995,0.35129023597925213,0
12996,0.4534647195350754,0
12997,0.4524099145608635,0
12998,0.6967850332725412,1
12999,0.4967090190184736,0
13000,0.28180799678189344,0
13001,0.4713576357942773,0
13002,0.3252873920093157,0
13003,0.6855532377200452,1
13004,0.4998652525033397,0
13005,0.6598383775832994,1
13006,0.6197504159338706,1
13007,0.6288015117022474,1
13008,0.5741473761324241,1
13009,0.5105641901114945,1
13010,0.42370249307221924,0
13011,0.21350871967729673,0
13012,0.5359622956642599,1
13013,0.14588890746735328,0
13014,0.2521171032321284,0
13015,0.6076218024826507,1
13016,0.5788089652203522,1
13017,0.4007665935419744,0
13018,0.5623461401901232,1
13019,0.6571816093305423,1
13020,0.45407072898855066,0
13021,0.4067028224490345,0
13022,0.44866317894537383,0
13023,0.4354921245519965,0
13024,0.4478090406592392,0
13025,0.21889937983889096,0
13026,0.729436170842927,1
13027,0.4572784475789702,0
13028,0.7694657234528002,1
13029,0.6321136674433377,1
13030,0.3602097738223494,0
13031,0.7254359783695794,1
13032,0.5368231927600234,1
13033,0.2835293237207323,0
13034,0.5302949322203169,1
13035,0.7662472306966243,1
13036,0.39119242605593063,0
13037,0.5278749830637581,1
13038,0.45776429369255817,0
13039,0.6642706099576097,1
13040,0.4896010172983835,0
13041,0.5607398032172398,1
13042,0.3040535261230906,0
13043,0.35369345260437196,0
13044,0.3577437338759143,0
13045,0.3789372878132599,0
13046,0.2427566326498033,0
13047,0.3408982501485048,0
13048,0.5453746689205027,1
13049,0.6901616499384102,1
13050,0.5337443205577367,1
13051,0.5846551100130364,1
13052,0.5685500872448838,1
13053,0.18923939525,0
13054,0.3044614102647297,0
13055,0.3186671077880108,0
13056,0.3952575637680711,0
13057,0.474103713472208,0
13058,0.3337613849251471,0
13059,0.19025992470074032,0
13060,0.34082552147635603,0
13061,0.6470595117098752,1
13062,0.8039587559888236,1
13063,0.27654177311273404,0
13064,0.5916435441516844,1
13065,0.3356358839047245,0
13066,0.4062372087755783,0
13067,0.5285324834866262,1
13068,0.21696253431557566,0
13069,0.3678553989750889,0
13070,0.04022235150545018,0
13071,0.5976637108132753,1
13072,0.23223094307296388,0
13073,0.09838870752846358,0
13074,0.42156101385258016,0
13075,0.30491009874082736,0
13076,0.519717826940387,1
13077,0.631567892637579,1
13078,0.5545671631955333,1
13079,0.6818243122187632,1
13080,0.6638066787565593,1
13081,0.582849074686715,1
13082,0.30583320222136723,0
13083,0.47294994468281354,0
13084,0.6070286528887785,1
13085,0.6259251012308719,1
13086,0.2807575309979129,0
13087,0.6649408204044411,1
13088,0.6462564379806233,1
13089,0.41556642864187554,0
13090,0.332850534537512,0
13091,0.3143547075971584,0
13092,0.3668864951668953,0
13093,0.23875917765449478,0
13094,0.6904795015239135,1
13095,0.7097174815551139,1
13096,0.4684170880065389,0
13097,0.24805796653396395,0
13098,0.7676117868563767,1
13099,0.5298852734880187,1
13100,0.511942281878548,1
13101,0.6098497205776007,1
13102,0.6232277984973416,1
13103,0.7462724812655434,1
13104,0.36915697782738366,0
13105,0.1896507056944462,0
13106,0.33160556378660105,0
13107,0.5787064508736156,1
13108,0.42251875196003785,0
13109,0.23660124043998243,0
13110,0.16682512575819744,0
13111,0.6912232177904686,1
13112,0.5905833859909103,1
13113,0.354165041444743,0
13114,0.7143119715299999,1
13115,0.3830209808434275,0
13116,0.38767495990894396,0
13117,0.3738495693210693,0
13118,0.5918815977098872,1
13119,0.43179497050928395,0
13120,0.6086150877388429,1
13121,0.5792337233254836,1
13122,0.3840853865176392,0
13123,0.502813163061865,1
13124,0.22359320451073708,0
13125,0.49046577289270965,0
13126,0.32526088491095567,0
13127,0.627690499814665,1
13128,0.4340458342369287,0
13129,0.30218060165048344,0
13130,0.7835828061574268,1
13131,0.1956222407570896,0
13132,0.38643645394977905,0
13133,0.4757567983075328,0
13134,0.5420495460362084,1
13135,0.34645167030305846,0
13136,0.745444240711776,1
13137,0.6724400347422969,1
13138,0.7501910606421601,1
13139,0.5506487214696438,1
13140,0.10541810575617819,0
13141,0.2955777689865893,0
13142,0.20885114520359274,0
13143,0.3386512614355151,0
13144,0.5288402895818513,1
13145,0.5405283755008198,1
13146,0.22539827890627537,0
13147,0.3648447722973655,0
13148,0.1872582030084495,0
13149,0.38975762977288825,0
13150,0.334995911376463,0
13151,0.43266659928018086,0
13152,0.3056844286744585,0
13153,0.6700968219295128,1
13154,0.44403329022530097,0
13155,0.6983302230574557,1
13156,0.6704250701522105,1
13157,0.5982419633077158,1
13158,0.48064404800613914,0
13159,0.5930881968345352,1
13160,0.6681606621972279,1
13161,0.4515103479116917,0
13162,0.5485611944382672,1
13163,0.19562880825613832,0
13164,0.7000040848873912,1
13165,0.4106701679220401,0
13166,0.38867008850614976,0
13167,0.5615849192945866,1
13168,0.41244851592843695,0
13169,0.4926850190247823,0
13170,0.38344735213860787,0
13171,0.5444201509928399,1
13172,0.717733404011798,1
13173,0.46751876987483054,0
13174,0.24749225838333014,0
13175,0.6767749416974342,1
13176,0.7157930809683494,1
13177,0.4987655581593661,0
13178,0.5765490886490113,1
13179,0.4516201334423097,0
13180,0.2712583483712818,0
13181,0.5173543491597152,1
13182,0.6234085645690304,1
13183,0.45683813772617665,0
13184,0.6616685945861409,1
13185,0.25554043055634046,0
13186,0.2457097277432222,0
13187,0.5749513578400319,1
13188,0.6344512002551741,1
13189,0.6033966514029767,1
13190,0.5970307344378747,1
13191,0.19517642278015054,0
13192,0.39371203295545515,0
13193,0.6055155174288368,1
13194,0.3783688078528824,0
13195,0.4762397862236369,0
13196,0.410450788759892,0
13197,0.6923758250272554,1
13198,0.5338848307338264,1
13199,0.5915981356089586,1
13200,0.3468391685492342,0
13201,0.34378522147371887,0
13202,0.48550905257374094,0
13203,0.4977942888402496,0
13204,0.36572695606711386,0
13205,0.8623584758672179,1
13206,0.28729096131895854,0
13207,0.5224483551444956,1
13208,0.3106966695044601,0
13209,0.584720114117261,1
13210,0.26945092481005667,0
13211,0.47241098329546677,0
13212,0.697700725347253,1
13213,0.1768682279227875,0
13214,0.4895002238993862,0
13215,0.40181889705588364,0
13216,0.5639175109698092,1
13217,0.7531551987976636,1
13218,0.4826920922573629,0
13219,0.6416729963237566,1
13220,0.6317427745363583,1
13221,0.5357954743556715,1
13222,0.6823032199600189,1
13223,0.19903107065004053,0
13224,0.3178807436531986,0
13225,0.33852882770800363,0
13226,0.46801674314670977,0
13227,0.5835293412601049,1
13228,0.49997593433173293,0
13229,0.6669048911956106,1
13230,0.6649955307746694,1
13231,0.29801543074033643,0
13232,0.12212141254125643,0
13233,0.6450268534175438,1
13234,0.22885650436682112,0
13235,0.4499047844657107,0
13236,0.5062395353883384,1
13237,0.7731520822656888,1
13238,0.2988259238737425,0
13239,0.31998212053058855,0
13240,0.6739232882373242,1
13241,0.5198491221556903,1
13242,0.5152119994509726,1
13243,0.5306713164788109,1
13244,0.3699271237083552,0
13245,0.31912496505648347,0
13246,0.3249002987640141,0
13247,0.7081019323724574,1
13248,0.6077433265981864,1
13249,0.46393375274375825,0
13250,0.6816796892631369,1
13251,0.617778094953798,1
13252,0.6237253167792634,1
13253,0.29396017748281406,0
13254,0.6911594689011781,1
13255,0.4233221172655311,0
13256,0.7561847004537593,1
13257,0.16444588278849118,0
13258,0.7193639380468834,1
13259,0.14406026496566773,0
13260,0.5114258908840232,1
13261,0.5888218649343157,1
13262,0.7497900424432743,1
13263,0.6754378084628094,1
13264,0.6450236181437177,1
13265,0.4039713378588191,0
13266,0.4014658020703833,0
13267,0.29911949376571717,0
13268,0.61319948556255,1
13269,0.5267196431365297,1
13270,0.33190666691590637,0
13271,0.2852027255404125,0
13272,0.5863394992828451,1
13273,0.36095355568191007,0
13274,0.7045276662767449,1
13275,0.4993184486485816,0
13276,0.28630712733341807,0
13277,0.4357390772809337,0
13278,0.48502779010863767,0
13279,0.6506765683073279,1
13280,0.4647201068977037,0
13281,0.3871720073459989,0
13282,0.37523556394493657,0
13283,0.6686734940400085,1
13284,0.5074053767818338,1
13285,0.7504625037096224,1
13286,0.3739370693412821,0
13287,0.5042199517840746,1
13288,0.44642777785186577,0
13289,0.6252675669781824,1
13290,0.26962097738914825,0
13291,0.5238648527910668,1
13292,0.6487221422736894,1
13293,0.7265632989065719,1
13294,0.36937701625331515,0
13295,0.6762882251804655,1
13296,0.6968720398037096,1
13297,0.3763114237172856,0
13298,0.41436536646036964,0
13299,0.24690206318722885,0
13300,0.7454139143969992,1
13301,0.34927627315676113,0
13302,0.5741372427863842,1
13303,0.5651583357001881,1
13304,0.4756712244188339,0
13305,0.4455840904760685,0
13306,0.681899732693761,1
13307,0.5355564081680854,1
13308,0.6344564491019388,1
13309,0.7640172080034032,1
13310,0.6245962885479484,1
13311,0.6507160684753357,1
13312,0.36944457887391985,0
13313,0.30237593562548887,0
13314,0.4480742585891835,0
13315,0.7247281853560064,1
13316,0.5784643696182576,1
13317,0.1647511048281458,0
13318,0.17240978784808997,0
13319,0.15619218173261057,0
13320,0.24682239567564537,0
13321,0.6428500187149703,1
13322,0.7598066441902575,1
13323,0.4378637339052383,0
13324,0.5120956707071274,1
13325,0.21407293054683532,0
13326,0.3161311741090351,0
13327,0.6723846427489772,1
13328,0.5529688588402262,1
13329,0.16441123417075248,0
13330,0.15756830522837265,0
13331,0.6691389896890793,1
13332,0.6674655827192232,1
13333,0.256394539969245,0
13334,0.16411857698794322,0
13335,0.6439322997737396,1
13336,0.5227077538949264,1
13337,0.5717294793098188,1
13338,0.3169468891209711,0
13339,0.6582642688233576,1
13340,0.47398005853962394,0
13341,0.7412462900090514,1
13342,0.34725828785532586,0
13343,0.43461713000874574,0
13344,0.12187733540030202,0
13345,0.34618817968432875,0
13346,0.5081562772412974,1
13347,0.8160482954916368,1
13348,0.41542255878362466,0
13349,0.6836976037965079,1
13350,0.19667918311858776,0
13351,0.4592958337454503,0
13352,0.5844145746101723,1
13353,0.45421726718180505,0
13354,0.6369061186387357,1
13355,0.537777585655792,1
13356,0.6896213127043914,1
13357,0.5832928484017053,1
13358,0.7074003712377489,1
13359,0.7268586632157511,1
13360,0.557568278098749,1
13361,0.47132294185186185,0
13362,0.6518326148390173,1
13363,0.552876748321809,1
13364,0.40071924292108346,0
13365,0.7088043055015286,1
13366,0.4879896070956425,0
13367,0.636673077456292,1
13368,0.4456273269742605,0
13369,0.26114851492295493,0
13370,0.6557588401236883,1
13371,0.6923758250272554,1
13372,0.296431465286702,0
13373,0.4176739509900634,0
13374,0.6313174554718578,1
13375,0.5952799992584954,1
13376,0.4460212018145104,0
13377,0.4030745240964587,0
13378,0.3949981460479653,0
13379,0.43218101209816034,0
13380,0.5468855097489194,1
13381,0.15326326930189754,0
13382,0.5847384822456438,1
13383,0.3880754441990531,0
13384,0.2621752359188878,0
13385,0.46985188967916613,0
13386,0.6478384697808457,1
13387,0.5136201427803538,1
13388,0.6248511680620921,1
13389,0.44411897516620485,0
13390,0.3505221718924224,0
13391,0.37132185043706845,0
13392,0.7581799883492355,1
13393,0.5896589610409957,1
13394,0.4146940687619593,0
13395,0.7419919299267772,1
13396,0.5443872494094948,1
13397,0.5430264087119363,1
13398,0.5872111208356848,1
13399,0.2415196687763906,0
13400,0.5885462514851002,1
13401,0.46217580289214605,0
13402,0.7515046628120063,1
13403,0.7156591242273014,1
13404,0.33418153902346054,0
13405,0.4904931945624227,0
13406,0.2286896471868275,0
13407,0.3579396205186806,0
13408,0.6443847338538531,1
13409,0.5988818060683104,1
13410,0.22656949580731112,0
13411,0.19477216531773237,0
13412,0.36071790388179187,0
13413,0.41669616986361047,0
13414,0.3189137510926614,0
13415,0.24406829777904365,0
13416,0.6485784779031356,1
13417,0.6128767882369063,1
13418,0.6099775095788166,1
13419,0.6775166761550667,1
13420,0.4951930735942363,0
13421,0.35052088134994824,0
13422,0.6448552123544319,1
13423,0.4547255003345976,0
13424,0.7940630953789654,1
13425,0.1671915087729807,0
13426,0.3434324855448283,0
13427,0.5908730832862855,1
13428,0.17195923041385008,0
13429,0.6253084365952117,1
13430,0.49626191009327,0
13431,0.5233751739287826,1
13432,0.2910585619839146,0
13433,0.3561748373981413,0
13434,0.5215616544274709,1
13435,0.35088735882621047,0
13436,0.5924378132345635,1
13437,0.6266758230644636,1
13438,0.6191736351218342,1
13439,0.6513220889153831,1
13440,0.2668434346026,0
13441,0.5060514183841869,1
13442,0.3325716598596747,0
13443,0.542452236286715,1
13444,0.5929101635979585,1
13445,0.31600192425507456,0
13446,0.2666118215169132,0
13447,0.6125061979895473,1
13448,0.7080433530840291,1
13449,0.6228897602152909,1
13450,0.2800045676766492,0
13451,0.7530970325076598,1
13452,0.1526339799895229,0
13453,0.36587570098275773,0
13454,0.7566052356336342,1
13455,0.48661632310232183,0
13456,0.23363418124961588,0
13457,0.7360399634612279,1
13458,0.5721768853564975,1
13459,0.7506321561939456,1
13460,0.6444155078300571,1
13461,0.5152992839036064,1
13462,0.48318202946475075,0
13463,0.568338865971995,1
13464,0.6574864509867625,1
13465,0.6254339452143499,1
13466,0.3337232518315117,0
13467,0.30968110662818427,0
13468,0.38001833314696737,0
13469,0.5887980339589656,1
13470,0.6065923312390245,1
13471,0.6663351551415113,1
13472,0.6304064939901766,1
13473,0.2608676640528709,0
13474,0.7249275332949934,1
13475,0.3725022287344443,0
13476,0.2706620162428385,0
13477,0.44733726818603586,0
13478,0.19106622719979016,0
13479,0.554871904006679,1
13480,0.38819635836763017,0
13481,0.3149002590131254,0
13482,0.540205704196941,1
13483,0.5477351762919949,1
13484,0.5872697136847542,1
13485,0.42383442720803716,0
13486,0.6669059058048007,1
13487,0.7629740703597537,1
13488,0.4882605078271889,0
13489,0.5116013257576697,1
13490,0.2603533164664534,0
13491,0.5454755938517674,1
13492,0.42110221211141713,0
13493,0.42179406338728315,0
13494,0.5186567762340341,1
13495,0.22349945111951802,0
13496,0.5305544213027895,1
13497,0.4226317732107193,0
13498,0.5130197580697462,1
13499,0.6476406111406888,1
13500,0.6339220668299869,1
13501,0.22315153373851498,0
13502,0.5901242186715981,1
13503,0.10370158706776643,0
13504,0.14725292096867,0
13505,0.6543335486251743,1
13506,0.3617570802784318,0
13507,0.09698541966486884,0
13508,0.09631344093573628,0
13509,0.5934638182018851,1
13510,0.7174687451436946,1
13511,0.5068089208137251,1
13512,0.36121933003861,0
13513,0.4950182893252924,0
13514,0.19253846310318187,0
13515,0.6748929738752344,1
13516,0.49956625313417086,0
13517,0.451161940365049,0
13518,0.46458831235831366,0
13519,0.4816424635457864,0
13520,0.46829968002802674,0
13521,0.5342001007312529,1
13522,0.5565778112756612,1
13523,0.27023167492525846,0
13524,0.6838254055696955,1
13525,0.5492085724426972,1
13526,0.09697459001471284,0
13527,0.6298495201484627,1
13528,0.42689114687189517,0
13529,0.5732710034585666,1
13530,0.5982723588242207,1
13531,0.3954933586071381,0
13532,0.5656839090244742,1
13533,0.43587197756354773,0
13534,0.3329690367036091,0
13535,0.47450974495587,0
13536,0.5580025656843262,1
13537,0.6185789853669639,1
13538,0.2107214392381329,0
13539,0.28252876978993935,0
13540,0.5648352187953277,1
13541,0.6295221916184669,1
13542,0.4444809507720191,0
13543,0.5456572004354766,1
13544,0.30202221075904306,0
13545,0.7953264424925105,1
13546,0.5347471515151915,1
13547,0.2834017368129599,0
13548,0.26210898317339093,0
13549,0.1907207491682412,0
13550,0.6873527935345525,1
13551,0.26008351386778533,0
13552,0.37744963935789344,0
13553,0.21941481596065504,0
13554,0.6634797819730379,1
13555,0.5108722433660382,1
13556,0.3047235208719695,0
13557,0.2146439775182425,0
13558,0.4982069743058153,0
13559,0.15362213747815937,0
13560,0.1499228912141092,0
13561,0.4560411595282383,0
13562,0.20661735229100164,0
13563,0.28014560224464935,0
13564,0.3819231873204064,0
13565,0.24523432001928158,0
13566,0.7787605198473172,1
13567,0.581067593688191,1
13568,0.34903281352343524,0
13569,0.4431242200290198,0
13570,0.6857051406062107,1
13571,0.3798031242312487,0
13572,0.5459246810989126,1
13573,0.5608979160267736,1
13574,0.4364473645921305,0
13575,0.7925498368919341,1
13576,0.7448003259209581,1
13577,0.49948107232694317,0
13578,0.3432864363245552,0
13579,0.6127184805096734,1
13580,0.483688917183817,0
13581,0.5371878519037411,1
13582,0.22261578055329237,0
13583,0.4632461235452475,0
13584,0.3033046938979625,0
13585,0.27612801871758086,0
13586,0.17009282264645503,0
13587,0.339390386906719,0
13588,0.33664239419967895,0
13589,0.6296628950603337,1
13590,0.7381841860802502,1
13591,0.48077412379128037,0
13592,0.6809461172791943,1
13593,0.39419910071472825,0
13594,0.4867258113865641,0
13595,0.3566414897769528,0
13596,0.2563033640283534,0
13597,0.3234504764492342,0
13598,0.6510982620832247,1
13599,0.5928430021854688,1
13600,0.3430497822743683,0
13601,0.45491280608115336,0
13602,0.4775274272167506,0
13603,0.37104992176301466,0
13604,0.26650839530038845,0
13605,0.6544632973182223,1
13606,0.38685710900663417,0
13607,0.44275095310811363,0
13608,0.6035512720391597,1
13609,0.284273829884432,0
13610,0.42748424896496756,0
13611,0.7196887298073689,1
13612,0.2143458767982628,0
13613,0.2690438623109164,0
13614,0.4506367973012068,0
13615,0.8090519930809799,1
13616,0.4908420417802023,0
13617,0.6581082977377016,1
13618,0.5904890295942884,1
13619,0.690535939027596,1
13620,0.2914224846789952,0
13621,0.5081033610935703,1
13622,0.162982449702913,0
13623,0.660651659079437,1
13624,0.7717227584921605,1
13625,0.2795442583619006,0
13626,0.42657583168144886,0
13627,0.5928978013289032,1
13628,0.6666264691324318,1
13629,0.2987442959784101,0
13630,0.5115951723647356,1
13631,0.29841753012869354,0
13632,0.6962783382536902,1
13633,0.35998070825146034,0
13634,0.1875891525328674,0
13635,0.47398914839137674,0
13636,0.6396905840148513,1
13637,0.568294656926099,1
13638,0.3503053231454101,0
13639,0.38780667784295125,0
13640,0.6056650736713591,1
13641,0.7080277389320546,1
13642,0.5926011595016926,1
13643,0.4427733226195304,0
13644,0.7195794862740388,1
13645,0.34965672161008654,0
13646,0.3269032449929654,0
13647,0.22647119954480344,0
13648,0.6876599250715887,1
13649,0.6724129694934313,1
13650,0.43351709192413707,0
13651,0.6735481542132534,1
13652,0.12058939937935031,0
13653,0.5634403116863803,1
13654,0.5315651162093957,1
13655,0.7012582422526754,1
13656,0.4495236826898479,0
13657,0.6266311001543674,1
13658,0.6374904132363347,1
13659,0.606581459917921,1
13660,0.568014163405312,1
13661,0.5150233767063486,1
13662,0.38161540752783324,0
13663,0.7303286860942599,1
13664,0.5451440573192498,1
13665,0.6359401006372043,1
13666,0.21181205973085976,0
13667,0.17810836103585756,0
13668,0.28915932139426515,0
13669,0.36436462980487466,0
13670,0.5490657815642616,1
13671,0.33338856617152385,0
13672,0.2984438400878144,0
13673,0.5339455869147717,1
13674,0.5546276513953903,1
13675,0.34001598861378807,0
13676,0.5756480771609617,1
13677,0.6040788646568006,1
13678,0.3058725647920231,0
13679,0.39794939623976916,0
13680,0.7044820499755228,1
13681,0.6996484893273405,1
13682,0.1533135008809846,0
13683,0.24308374028553187,0
13684,0.5021279818808843,1
13685,0.41493982773795485,0
13686,0.609844703866723,1
13687,0.3542406980424614,0
13688,0.25197234648699157,0
13689,0.5520338016066366,1
13690,0.4837395293449184,0
13691,0.4675770493952406,0
13692,0.4020212144491395,0
13693,0.4328361476191653,0
13694,0.2940745204456389,0
13695,0.4392637734464349,0
13696,0.6428368059647587,1
13697,0.6862330294457217,1
13698,0.7393281340590837,1
13699,0.1917950783348017,0
13700,0.6716895999808874,1
13701,0.5319120054114161,1
13702,0.7423986434807867,1
13703,0.7983163140228732,1
13704,0.5661089717775879,1
13705,0.37227044327093156,0
13706,0.3696151864417388,0
13707,0.7909448937123531,1
13708,0.5647248166522061,1
13709,0.690575428818606,1
13710,0.5353040234808532,1
13711,0.4532293769092073,0
13712,0.34247849496653815,0
13713,0.5463270624894433,1
13714,0.6479940325450775,1
13715,0.2913907744022853,0
13716,0.3973622248373676,0
13717,0.2791635020819508,0
13718,0.4813807336719131,0
13719,0.4055192463565278,0
13720,0.22991280772176217,0
13721,0.3218218785644925,0
13722,0.6500634655974405,1
13723,0.7275562909149318,1
13724,0.7419109321387727,1
13725,0.36956005176845547,0
13726,0.5486287809593349,1
13727,0.37065501162107567,0
13728,0.44276848440524236,0
13729,0.5549308112296027,1
13730,0.530085396083801,1
13731,0.3322582587191064,0
13732,0.2271947114944667,0
13733,0.5844992595387393,1
13734,0.6614838036784381,1
13735,0.410627782463093,0
13736,0.6502225893230592,1
13737,0.27923782663868224,0
13738,0.25458865941700115,0
13739,0.6548897370467046,1
13740,0.6944046094885562,1
13741,0.5687936349118157,1
13742,0.47165247276497174,0
13743,0.4178900955778859,0
13744,0.14737952704216695,0
13745,0.5148771886362503,1
13746,0.5647912903334894,1
13747,0.6446430246248411,1
13748,0.5788446187923508,1
13749,0.5072471925864974,1
13750,0.6085745123241393,1
13751,0.22789500301448867,0
13752,0.54708876524917,1
13753,0.1893302114325066,0
13754,0.6604557710657304,1
13755,0.8163691941653897,1
13756,0.6082055078723695,1
13757,0.6704545637961392,1
13758,0.4025579015337913,0
13759,0.22651430681346377,0
13760,0.6216442792170345,1
13761,0.18732957604643694,0
13762,0.5714099505308613,1
13763,0.46949579199473496,0
13764,0.294585356070165,0
13765,0.34421277782219006,0
13766,0.307136941075518,0
13767,0.6018050085898384,1
13768,0.5521715842729712,1
13769,0.730861769548229,1
13770,0.31265416378972627,0
13771,0.5349948371980755,1
13772,0.5052710957172053,1
13773,0.5166714467445893,1
13774,0.69788245055068,1
13775,0.2525206577028299,0
13776,0.7265056845783925,1
13777,0.7051924113272712,1
13778,0.13283730377731862,0
13779,0.774127647560061,1
13780,0.214824118116672,0
13781,0.6204409674712226,1
13782,0.09267420205290765,0
13783,0.45477886747685425,0
13784,0.3055518220616359,0
13785,0.472388827258576,0
13786,0.7527649561795682,1
13787,0.44202459895660456,0
13788,0.3685130431883104,0
13789,0.4229037595470455,0
13790,0.5953347353537041,1
13791,0.321954575633967,0
13792,0.6700785931703201,1
13793,0.5944443340506723,1
13794,0.5371037973579811,1
13795,0.3238387345956395,0
13796,0.3595426835884867,0
13797,0.6242602685332254,1
13798,0.32399189252538535,0
13799,0.6654292311027833,1
13800,0.32180407135645167,0
13801,0.262892897900031,0
13802,0.30395058943739234,0
13803,0.5338180349382561,1
13804,0.6183294114250507,1
13805,0.515213777908654,1
13806,0.6200588447712037,1
13807,0.6284723790906989,1
13808,0.4924373610865093,0
13809,0.3546949955702593,0
13810,0.5526140838497734,1
13811,0.7633677403750652,1
13812,0.4198304351092067,0
13813,0.4214692409317964,0
